"id","X","Y","Unique_Squirrel_ID","Shift","Date","Age","Primary_Fur_Color","Location","Specific_Location","Running","Chasing","Climbing","Eating","Foraging","Other_Activities","Kuks","Quaas","Moans","Tail_flags","Tail_twitches","Approaches","Indifferent","Runs_from"
"156","-73.95765899974930","40.79727518774470","39C-PM-1006-02","PM","2018-10-06","Adult","Gray","Above Ground","","False","False","True","False","False","","False","False","False","False","False","False","False","False"
"157","-73.96379468787350","40.79157004468780","31A-AM-1010-04","AM","2018-10-10","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","True","False","False","False"
"158","-73.97109911239920","40.77238897266470","9F-PM-1014-02","PM","2018-10-14","Adult","Gray","Ground Plane","","False","False","False","True","False","","False","False","False","False","False","False","True","False"
"159","-73.96382703313360","40.78104500652350","21G-PM-1007-02","PM","2018-10-07","Adult","Gray","Ground Plane","","False","False","False","True","False","","False","False","False","True","False","False","False","True"
"160","-73.97560150058210","40.76700903277360","2F-AM-1006-01","AM","2018-10-06","Adult","Gray","Ground Plane","walking along path","False","False","False","False","True","","False","False","False","False","True","False","True","False"
"161","-73.96496325508280","40.78091877619950","20F-PM-1007-01","PM","2018-10-07","Adult","Gray","Ground Plane","","False","False","False","True","True","","False","False","False","False","True","False","True","False"
"162","-73.95721920433500","40.79315290597790","35E-PM-1006-01","PM","2018-10-06","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","True","False","False"
"163","-73.97123088643940","40.77145348473790","9G-AM-1007-04","AM","2018-10-07","Adult","Gray","Above Ground","","False","False","False","False","False","grooming","False","False","False","False","False","False","True","False"
"164","-73.97586761442550","40.77016715819390","5D-PM-1018-03","PM","2018-10-18","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"165","-73.96905885654500","40.77663562269790","14F-PM-1012-06","PM","2018-10-12","Adult","Cinnamon","Ground Plane","","False","False","False","True","True","","False","False","False","False","True","False","True","False"
"166","-73.96384633980400","40.78340517162260","23F-AM-1018-01","AM","2018-10-18","Adult","Cinnamon","Above Ground","","False","False","True","False","False","","False","False","False","False","False","False","True","False"
"167","-73.95976427784270","40.79763680039150","39A-PM-1014-02","PM","2018-10-14","Adult","Gray","Ground Plane","","False","True","False","False","False","","False","False","False","False","False","False","False","False"
"168","-73.97456913530180","40.77710355892980","13A-PM-1014-03","PM","2018-10-14","Adult","Gray","Above Ground","","False","False","True","False","False","","False","False","False","False","False","False","False","True"
"169","-73.97487064155840","40.77441749650720","10B-AM-1006-02","AM","2018-10-06","Juvenile","Gray","Above Ground","High in a tree","False","False","True","False","False","","False","False","False","False","False","False","True","False"
"170","-73.95972059663240","40.79694095101330","38B-AM-1019-01","AM","2018-10-19","Adult","Gray","Ground Plane","","True","False","False","False","False","","False","False","False","False","False","False","False","True"
"171","-73.97108658809100","40.77197032351780","9G-PM-1007-06","PM","2018-10-07","Adult","Gray","Ground Plane","","False","False","False","True","False","","False","False","False","False","False","False","False","False"
"172","-73.95853564077400","40.79827378969980","40B-AM-1019-02","AM","2018-10-19","Juvenile","Gray","Ground Plane","","True","True","False","False","False","","False","False","False","False","True","False","False","False"
"173","-73.95877018015100","40.79341239415280","35D-PM-1013-04","PM","2018-10-13","Juvenile","Gray","","","False","False","False","False","False","","False","False","False","False","False","False","False","False"
"174","-73.97072740557550","40.77238890803770","10G-PM-1017-10","PM","2018-10-17","Adult","Gray","Ground Plane","","False","True","False","False","False","playing (with #9)","False","False","False","False","False","False","True","False"
"175","-73.97200650666180","40.77640437829240","13C-AM-1010-04","AM","2018-10-10","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","True","False","True","False"
"176","-73.96180646391530","40.79215844004300","32C-PM-1013-12","PM","2018-10-13","Adult","Gray","Ground Plane","","True","False","False","False","True","","False","False","False","False","True","True","False","False"
"177","-73.95544323932950","40.79456690544490","37F-PM-1014-01","PM","2018-10-14","","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","False","True"
"178","-73.96137805225420","40.79078619711100","31D-PM-1006-04","PM","2018-10-06","Adult","Gray","Above Ground","","False","False","False","True","False","","False","False","False","False","False","False","True","False"
"179","-73.96469014323280","40.77599586967900","15I-PM-1012-03","PM","2018-10-12","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","False","False"
"180","-73.96908283251790","40.78180381722750","19C-PM-1018-04","PM","2018-10-18","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","False","False"
"181","-73.97087758644330","40.77247363353800","10F-PM-1019-12","PM","2018-10-19","Adult","Black","Ground Plane","","True","False","False","False","True","","False","False","False","False","False","False","False","True"
"182","-73.96910506560130","40.78081395382220","18C-PM-1018-01","PM","2018-10-18","","Black","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"183","-73.97684346350840","40.77284940387440","7B-AM-1008-11","AM","2018-10-08","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"184","-73.95538118104340","40.79708950079310","40E-AM-1014-02","AM","2018-10-14","Adult","Gray","Ground Plane","","True","False","False","False","True","","False","False","False","False","True","False","True","False"
"185","-73.95884684130940","40.79638522990120","38B-AM-1019-05","AM","2018-10-19","Adult","Gray","Above Ground","","False","False","True","False","False","sitting still","False","True","False","False","False","False","False","False"
"186","-73.97881381729620","40.76930017547690","3B-AM-1010-09","AM","2018-10-10","Juvenile","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","False","True"
"187","-73.97001620340730","40.78152774795880","19B-AM-1019-02","AM","2018-10-19","Juvenile","Gray","Ground Plane","","True","False","False","True","False","posing","False","False","False","False","False","False","True","True"
"188","-73.95705287704270","40.79909738041490","41B-AM-1010-07","AM","2018-10-10","Adult","Cinnamon","Above Ground","","False","False","False","False","False","","True","False","False","True","False","True","False","False"
"189","-73.97354895379280","40.76812579115230","4G-AM-1006-02","AM","2018-10-06","","Gray","Above Ground","tree","False","False","False","False","False","sitting in tree","False","False","False","False","False","False","True","False"
"190","-73.96955079651550","40.77430704234350","12F-PM-1007-04","PM","2018-10-07","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"191","-73.97871050696570","40.76937081338730","3B-AM-1010-08","AM","2018-10-10","Juvenile","Gray","Above Ground","","False","False","True","False","False","together w/ #7","False","False","False","False","False","False","True","False"
"192","-73.96516548879910","40.77778060069510","17H-PM-1007-02","PM","2018-10-07","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","True","False","False","True","False"
"193","-73.95376912987520","40.79412725997970","38G-PM-1020-01","PM","2018-10-20","Adult","Gray","Ground Plane","","True","False","False","False","False","","False","False","False","True","False","False","False","True"
"194","-73.97648399730680","40.76917253269760","4D-PM-1008-06","PM","2018-10-08","Adult","Cinnamon","Ground Plane","","False","False","False","False","True","","False","False","False","True","False","False","True","False"
"195","-73.97377736133110","40.76736626110150","3G-PM-1013-01","PM","2018-10-13","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","False","True"
"196","-73.96579697896900","40.77604028428450","15H-PM-1008-03","PM","2018-10-08","Adult","Gray","Ground Plane","lawn moving east over Park path","False","False","False","False","False","not sure walk-pause-walk","False","False","False","False","False","False","True","False"
"197","-73.96793363417930","40.77541865796470","14G-PM-1013-01","PM","2018-10-13","Adult","Gray","Ground Plane","","False","False","True","False","False","","False","False","False","False","False","False","False","False"
"198","-73.97611070653530","40.76964206028600","5D-AM-1020-01","AM","2018-10-20","Adult","","Above Ground","","False","False","False","False","True","","False","False","False","False","False","False","False","False"
